STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WESD,WESF,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/14/2017,,,0,0,0,28,31,25,,,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/15/2017,,,0,0,0,28,33,22,,,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/16/2017,,,0.37,0,0,33,40,30,,,,1,1,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/17/2017,,,0.4,0,0,45,52,37,,,,1,1,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/18/2017,,,0,0,0,37,37,35,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/19/2017,,,0.07,0,0,37,44,35,,,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/20/2017,,,0.85,0,0,42,51,39,,,,1,1,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/21/2017,,,0,0,0,52,63,45,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/22/2017,,,0.32,0,0,53,63,45,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/23/2017,,,0.21,0,0,47,49,41,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/24/2017,,,0.01,0,0,41,42,38,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/25/2017,,,0,0,0,41,52,37,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/26/2017,,,0,0.1,0,36,38,32,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/27/2017,,,0,0,0,30,32,26,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/28/2017,,,0,0,0,27,31,26,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/29/2017,,,0.02,0.5,0,28,30,24,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/30/2017,,,0,0,0,23,31,15,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",1/31/2017,,,0.02,0,0,35,39,31,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/1/2017,,,0,0,0,36,38,32,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/2/2017,,,0,0,0,27,32,20,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/3/2017,,,0,0,0,22,29,15,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/4/2017,,,0,0,0,22,33,12,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/5/2017,,,0,0,0,35,44,25,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/6/2017,,,0.02,0,0,35,57,21,,,,1,1,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/7/2017,,,0.86,0,0,51,59,42,,,,1,1,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/8/2017,,,0.21,2.3,0,37,42,26,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/9/2017,,,0,0.1,2,22,26,11,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/10/2017,,,0,0,1.2,21,42,12,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/11/2017,,,0.01,0,0,42,54,35,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/12/2017,,,0.14,0,0,44,50,34,,,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/13/2017,,,0,0,0,36,44,28,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/14/2017,,,0,0,0,38,49,31,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/15/2017,,,0,0,0,35,40,27,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/16/2017,,,0,0,0,29,36,22,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/17/2017,,,0,0,0,41,63,28,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/18/2017,,,0,0,0,52,67,42,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/19/2017,,,0,0,0,49,64,37,,,,1,1,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/20/2017,,,0,0,0,47,65,33,,,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/21/2017,,,0,0,0,52,61,44,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/22/2017,,,0,0,0,55,63,48,,,,1,1,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/23/2017,,,0,0,0,58,66,50,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/24/2017,,,0.31,0,0,59,71,43,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/25/2017,,,0.02,0.1,0,38,43,27,,,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/26/2017,,,0,0,0,30,44,20,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/27/2017,,,0,0,0,38,51,28,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2/28/2017,,,0.19,0,0,46,63,40,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/1/2017,,,0.65,0.2,0,54,63,32,,,,1,,1,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/2/2017,,,0,0,0,33,36,26,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/3/2017,,,0.01,0.3,0,28,33,23,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/4/2017,,,0,0,0,28,35,24,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/5/2017,,,0,0,0,37,62,26,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/6/2017,,,0.03,0,0,52,58,48,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/7/2017,,,0.21,0,0,55,61,36,,,,,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/8/2017,,,0,0,0,45,55,36,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/9/2017,,,0,0,0,43,52,29,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/10/2017,,,0,0,0,33,36,19,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/11/2017,,,0,0,0,24,33,18,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/12/2017,,,0,0,0,24,35,16,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/13/2017,,,0.09,1.6,0,27,28,22,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/14/2017,,,0,0,1.2,21,27,14,,,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/15/2017,,,0,0,0,22,32,15,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/16/2017,,,0,0,0,27,40,18,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/17/2017,,,0.12,0.9,0,31,40,24,,,,1,1,,1,,1,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/18/2017,,,0,0,0,38,41,36,,,,1,1,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/19/2017,,,0,0,0,40,47,34,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/20/2017,,,0.79,0,0,42,52,34,,,,1,,1,,1,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/21/2017,,,0,0,0,47,59,32,,,,1,1,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/22/2017,,,0,0,0,31,38,22,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/23/2017,,,0.04,0,0,33,49,23,,,,,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/24/2017,,,0,0,0,56,76,45,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/25/2017,,,0.01,0,0,61,74,43,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/26/2017,,,0.83,0,0,49,64,42,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/27/2017,,,0.03,0,0,55,61,51,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/28/2017,,,0.01,0,0,52,54,45,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/29/2017,,,0.05,0,0,46,58,35,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/30/2017,,,0.94,0,0,45,50,42,,,,1,,1,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",3/31/2017,,,0,0,0,45,47,39,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/1/2017,,,0.01,0,0,44,58,37,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/2/2017,,,0,0,0,47,60,36,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/3/2017,,,0.54,0,0,53,66,44,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/4/2017,,,0.05,0,0,53,56,40,,,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/5/2017,,,0.76,0,0,45,52,38,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/6/2017,,,0.48,0.4,0,41,44,33,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/7/2017,,,0,0,0,42,53,34,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/8/2017,,,0,0,0,44,62,29,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/9/2017,,,0,0,0,57,75,44,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/10/2017,,,0.19,0,0,65,74,57,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/11/2017,,,0,0,0,56,61,45,,,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/12/2017,,,0,0,0,50,63,36,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/13/2017,,,0.09,0,0,51,56,42,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/14/2017,,,0,0,0,54,70,45,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/15/2017,,,0,0,0,65,82,53,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/16/2017,,,0.01,0,0,68,75,58,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/17/2017,,,0,0,0,62,72,50,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/18/2017,,,0,0,0,59,75,43,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/19/2017,,,0.05,0,0,67,78,60,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/20/2017,,,0.29,0,0,68,81,54,,,,1,,1,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/21/2017,,,0,0,0,54,56,45,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/22/2017,,,0,0,0,48,58,41,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/23/2017,,,0,0,0,51,68,36,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/24/2017,,,0,0,0,56,72,40,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/25/2017,,,0,0,0,61,76,51,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/26/2017,,,0.09,0,0,70,85,58,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/27/2017,,,0.03,0,0,61,69,49,,,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/28/2017,,,0.27,0,0,51,58,43,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/29/2017,,,0.68,0,0,53,56,46,,,,1,,1,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",4/30/2017,,,0.41,0,0,53,71,45,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/1/2017,,,0.32,0,0,60,68,49,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/2/2017,,,0.03,0,0,48,53,43,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/3/2017,,,0,0,0,48,56,38,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/4/2017,,,2.35,0,0,47,48,44,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/5/2017,,,0.1,0,0,48,58,44,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/6/2017,,,0,0,0,50,60,39,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/7/2017,,,0,0,0,47,56,37,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/8/2017,,,0.01,0,0,46,61,31,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/9/2017,,,0,0,0,50,57,45,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/10/2017,,,0.09,0,0,58,73,47,,,,,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/11/2017,,,0.21,0,0,54,62,47,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/12/2017,,,0,0,0,57,69,46,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/13/2017,,,0,0,0,60,75,43,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/14/2017,,,0,0,0,67,81,50,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/15/2017,,,0,0,0,64,78,50,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/16/2017,,,0,0,0,72,86,59,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/17/2017,,,0,0,0,77,87,67,,,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/18/2017,,,1.39,0,0,78,91,64,,,,1,,1,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/19/2017,,,0.15,0,0,61,65,50,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/20/2017,,,0.75,0,0,55,69,50,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/21/2017,,,0.41,0,0,67,73,54,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/22/2017,,,0,0,0,59,70,49,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/23/2017,,,0,0,0,64,75,56,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/24/2017,,,1.41,0,0,62,69,57,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/25/2017,,,0.28,0,0,61,65,56,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/26/2017,,,0.83,0,0,61,72,52,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/27/2017,,,0.06,0,0,66,75,60,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/28/2017,,,0.75,0,0,66,78,58,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/29/2017,,,0.01,0,0,66,79,56,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/30/2017,,,0.03,0,0,66,74,55,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",5/31/2017,,,0.04,0,0,64,75,54,,,,,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/1/2017,,,0,0,0,65,78,51,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/2/2017,,,0,0,0,67,82,49,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/3/2017,,,0,0,0,72,88,55,,,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/4/2017,,,0.27,0,0,76,90,67,,,,,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/5/2017,,,0,0,0,73,84,59,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/6/2017,,,0,0,0,65,76,55,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/7/2017,,,0,0,0,64,73,54,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/8/2017,,,0,0,0,64,78,49,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/9/2017,,,0.15,0,0,70,87,58,,,,,,1,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/10/2017,,,0,0,0,74,88,64,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/11/2017,,,0,0,0,78,91,65,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/12/2017,,,0,0,0,81,93,69,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/13/2017,,,0.74,0,0,81,95,72,,,,,,1,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/14/2017,,,0.34,0,0,76,86,69,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/15/2017,,,0,0,0,74,84,67,,,,,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/16/2017,,,0.01,0,0,76,88,65,,,,,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/17/2017,,,0,0,0,77,89,68,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/18/2017,,,0.09,0,0,75,82,67,,,,,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/19/2017,,,0.62,0,0,69,78,60,,,,,,1,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/20/2017,,,0.07,0,0,67,81,59,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/21/2017,,,0,0,0,68,82,58,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/22/2017,,,0,0,0,76,88,69,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/23/2017,,,1.79,0,0,73,75,61,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/24/2017,,,0,0,0,68,76,60,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/25/2017,,,0,0,0,64,73,54,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/26/2017,,,0.12,0,0,63,73,55,,,,,,1,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/27/2017,,,0,0,0,61,74,51,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/28/2017,,,0,0,0,66,79,53,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/29/2017,,,0.1,0,0,76,87,69,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/30/2017,,,3.01,0,0,72,82,67,,,,1,,1,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/1/2017,,,0,0,0,73,82,65,,,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/2/2017,,,0.02,0,0,73,83,62,,,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/3/2017,,,0.31,0,0,75,87,65,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/4/2017,,,0,0,0,74,82,65,,,,1,,1,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/5/2017,,,0,0,0,72,86,60,,,,,,,,,,,,,,,,,,,,,,
